Date,Open,High,Low,Adj Close,Volume,Prev Day,Target,Adj Close Change,headline_score
2023-11-16,135.19000244140625,137.22000122070312,134.32000732421875,136.59178161621094,28013200,,0,,0.0
2023-11-17,136.0,136.05999755859375,133.64999389648438,134.97576904296875,37240600,136.59178161621094,0,-1.183096489496549,0.0
2023-11-20,133.69000244140625,136.66000366210938,133.6199951171875,135.91346740722656,27815500,134.97576904296875,1,0.6947160745269132,0.0
2023-11-21,136.2899932861328,137.17999267578125,135.9600067138672,136.63168334960938,22635300,135.91346740722656,1,0.5284361852316621,-0.975936233997345
2023-11-22,137.47000122070312,139.4199981689453,137.47000122070312,138.14791870117188,17813900,136.63168334960938,1,1.1097245634329234,-0.2923817461536777
2023-11-24,138.02999877929688,138.1300048828125,135.99000549316406,136.3523712158203,12514300,138.14791870117188,0,-1.299728220470342,-0.07369436188177629
2023-11-27,136.02999877929688,138.4199981689453,136.0,136.0730743408203,23436500,136.3523712158203,0,-0.20483462994415058,-0.6526131700066959
2023-11-28,136.0800018310547,137.25,135.4199981689453,136.86109924316406,18730000,136.0730743408203,1,0.5791189081022718,-0.15171643886072883
2023-11-29,137.57000732421875,138.2899932861328,134.83999633789062,134.6565704345703,23967200,136.86109924316406,0,-1.6107782421628247,-0.2321922506975091
2023-11-30,135.0500030517578,135.5500030517578,131.27999877929688,132.20263671875,38988300,134.6565704345703,0,-1.8223646331559262,-0.36733186024206654
2023-12-01,131.86000061035156,132.11000061035156,130.6699981689453,131.5343017578125,31431200,132.20263671875,0,-0.5055382990275192,-0.22640034254046454
2023-12-04,129.8800048828125,130.02999877929688,127.9000015258789,128.95069885253906,36669900,131.5343017578125,0,-1.9642046756978226,-0.3669876923163732
2023-12-05,128.9499969482422,132.13999938964844,128.25,130.6664581298828,27384800,128.95069885253906,1,1.330554461985356,-0.21181601906816164
2023-12-06,131.44000244140625,131.83999633789062,129.8800048828125,129.6988525390625,23576200,130.6664581298828,0,-0.7405156645927558,-0.326027592851056
2023-12-07,135.0399932861328,138.55999755859375,134.6999969482422,136.59178161621094,56767100,129.6988525390625,1,5.31456442536562,-0.400128446127239
2023-12-08,134.1999969482422,136.39999389648438,134.02999877929688,134.6565704345703,32233900,136.59178161621094,0,-1.4167844937245877,-0.14125470579534338
2023-12-11,132.3800048828125,133.33999633789062,131.36000061035156,132.96075439453125,31138000,134.6565704345703,0,-1.259363753707854,0.02850282300602306
2023-12-12,131.80999755859375,133.0,131.25999450683594,132.1926727294922,29032800,132.96075439453125,0,-0.5776754716357524,-0.6398198939859867
2023-12-13,133.3800048828125,133.5,131.57000732421875,132.2425537109375,30104800,132.1926727294922,1,0.03773354484433167,-0.2826183778899057
2023-12-14,133.3800048828125,133.72000122070312,129.69000244140625,131.6140899658203,38722400,132.2425537109375,0,-0.4752356389690737,-0.3364723324775696
