Date,Open,High,Low,Adj Close,Volume,Prev Day,Target,Adj Close Change,headline_score
2023-11-16,370.9599914550781,376.3500061035156,370.17999267578125,374.1253356933594,27182300,,0,,0.0
2023-11-17,373.6099853515625,374.3699951171875,367.0,367.83966064453125,40157000,374.1253356933594,0,-1.6800987394181677,0.0
2023-11-20,371.2200012207031,378.8699951171875,371.0,375.3883972167969,52465100,367.83966064453125,1,2.052181257191976,0.0
2023-11-21,375.6700134277344,376.2200012207031,371.1199951171875,371.04217529296875,28423100,375.3883972167969,0,-1.15779335644145,-0.975936233997345
2023-11-22,378.0,379.7900085449219,374.9700012207031,375.7961730957031,23345300,371.04217529296875,1,1.2812553718403397,0.00970511935478033
2023-11-24,377.3299865722656,377.9700012207031,375.1400146484375,375.37841796875,10176600,375.7961730957031,0,-0.11116534889425989,0.013689332008361817
2023-11-27,376.7799987792969,380.6400146484375,376.20001220703125,376.552001953125,22179200,375.37841796875,1,0.3126402393418104,0.0
2023-11-28,378.3500061035156,383.0,378.1600036621094,380.6197814941406,20453100,376.552001953125,1,1.0802703265197389,-0.28156440141724376
2023-11-29,383.760009765625,384.29998779296875,377.44000244140625,376.7907409667969,28963400,380.6197814941406,0,-1.0060014517145333,-0.1423363406811991
2023-11-30,378.489990234375,380.0899963378906,375.4700012207031,376.85040283203125,30554400,376.7907409667969,1,0.015834217444221643,-0.1282790237910127
2023-12-01,376.760009765625,378.1600036621094,371.30999755859375,372.4743347167969,33020400,376.85040283203125,0,-1.1612215569754558,-0.13234125484119763
2023-12-04,369.1000061035156,369.5199890136719,362.8999938964844,367.1335144042969,32063300,372.4743347167969,0,-1.4338760592889632,-0.045430389819321806
2023-12-05,366.45001220703125,373.0799865722656,365.6199951171875,370.4951171875,23065000,367.1335144042969,1,0.915634953310529,-0.015349239110946655
2023-12-06,373.5400085449219,374.17999267578125,368.0299987792969,366.7953796386719,21182100,370.4951171875,0,-0.9985927957468221,-0.24489448005205963
2023-12-07,368.2300109863281,371.45001220703125,366.32000732421875,368.9336853027344,23118900,366.7953796386719,1,0.582969629052843,-0.22517348187310354
2023-12-08,369.20001220703125,374.4599914550781,368.2300109863281,372.19586181640625,20144800,368.9336853027344,1,0.8842175826246468,-0.3957576926635659
2023-12-11,368.4800109863281,371.6000061035156,366.1000061035156,369.2817687988281,27708800,372.19586181640625,0,-0.782946108899929,0.01621130108833313
2023-12-12,370.8500061035156,374.4200134277344,370.4599914550781,372.34503173828125,24838300,369.2817687988281,1,0.8295191364082521,-0.20946625145998868
2023-12-13,376.0199890136719,377.6400146484375,370.7699890136719,372.3350524902344,30955500,372.34503173828125,0,-0.0026801077485316682,-0.19833010103967455
2023-12-14,373.30999755859375,373.760009765625,364.1300048828125,363.9409484863281,43277500,372.3350524902344,0,-2.2544490366311676,0.04349765910042657
2023-12-15,366.8500061035156,372.3999938964844,366.2799987792969,368.7148742675781,78478200,363.9409484863281,1,1.311730873127992,-0.09827107007686908
2023-12-18,369.45001220703125,373.0,368.67999267578125,370.6243896484375,21802900,368.7148742675781,1,0.5178840112302074,-0.0608084864086575
