Date,Open,High,Low,Adj Close,Volume,Prev Day,Target,Adj Close Change,headline_score
2023-11-16,463.0,467.2799987792969,459.6499938964844,466.95001220703125,3656000,,0,,0.0
2023-11-17,466.95001220703125,467.6499938964844,462.760009765625,465.9100036621094,2798500,466.95001220703125,0,-0.2227237429561879,0.0
2023-11-20,465.3999938964844,476.760009765625,465.3999938964844,474.4700012207031,3617600,465.9100036621094,1,1.8372641693269465,0.0
2023-11-21,472.6300048828125,477.0199890136719,471.2099914550781,474.95001220703125,2997700,474.4700012207031,1,0.10116782622571208,0.0
2023-11-22,476.79998779296875,482.70001220703125,476.55999755859375,478.0,2841600,474.95001220703125,1,0.6421702736243429,0.1923434297243754
2023-11-24,477.1099853515625,480.3999938964844,475.20001220703125,479.55999755859375,1404700,478.0,1,0.32635932188154193,0.11491714583502875
2023-11-27,479.0299987792969,482.0,475.3500061035156,479.1700134277344,3625900,479.55999755859375,0,-0.08132123881157138,0.17055843273798624
2023-11-28,478.1099853515625,480.5,475.95001220703125,479.0,2890200,479.1700134277344,0,-0.035480815361998985,-0.4130561252435048
2023-11-29,479.0,480.989990234375,474.489990234375,477.19000244140625,2855500,479.0,0,-0.37787005398617346,-0.09030685254505702
2023-11-30,475.30999755859375,478.5899963378906,470.4200134277344,473.9700012207031,4287300,477.19000244140625,0,-0.6747838815207574,-0.2904730614493875
2023-12-01,473.1700134277344,475.2300109863281,464.6000061035156,465.739990234375,4338100,473.9700012207031,0,-1.7363991318294136,-0.005642641335725784
2023-12-04,460.989990234375,461.20001220703125,451.20001220703125,453.8999938964844,5157700,465.739990234375,0,-2.542190188979132,-0.32010606073197867
2023-12-05,450.70001220703125,456.3900146484375,449.5799865722656,455.1499938964844,3380700,453.8999938964844,1,0.2753910590016506,-0.05368554241517011
2023-12-06,460.0,460.5,445.7300109863281,446.7300109863281,4178800,455.1499938964844,0,-1.8499358503938024,-0.15872439917396097
2023-12-07,450.8500061035156,452.8900146484375,448.32000732421875,452.0,3506700,446.7300109863281,1,1.179680989427223,0.24404066801071167
2023-12-08,450.760009765625,455.5,450.760009765625,453.760009765625,3456100,452.0,1,0.3893826915099652,0.1872809459181393
2023-12-11,459.3599853515625,470.6499938964844,457.2099914550781,459.8900146484375,4929700,453.760009765625,1,1.3509354616725089,-0.25005243221918744
2023-12-12,465.2300109863281,465.6099853515625,459.20001220703125,463.0,3302700,459.8900146484375,1,0.676245461415359,-0.07058887004852295
2023-12-13,461.9800109863281,481.25,461.9800109863281,479.9800109863281,5820200,463.0,1,3.66738898192831,0.20340134898821513
2023-12-14,480.3599853515625,480.760009765625,464.760009765625,469.8299865722656,5176400,479.9800109863281,0,-2.114676482715361,-0.18972121874491374
2023-12-15,467.29998779296875,473.0,467.29998779296875,472.05999755859375,7838300,469.8299865722656,1,0.4746421152463265,-0.027843543461390903
2023-12-18,476.29998779296875,492.0400085449219,475.1000061035156,486.1199951171875,6410700,472.05999755859375,1,2.9784344429329757,-0.4104916480454532
2023-12-19,488.3999938964844,496.1400146484375,484.05999755859375,495.0199890136719,3849000,486.1199951171875,1,1.8308224277709284,-0.20517416670918465
2023-12-20,492.0,500.8900146484375,488.3900146484375,489.2699890136719,4563700,495.0199890136719,0,-1.1615692553056056,0.1782662685100849
2023-12-21,492.6600036621094,494.3999938964844,486.7699890136719,491.6099853515625,2756200,489.2699890136719,1,0.47826279772602565,-0.4070609974861145
2023-12-22,494.0,496.0199890136719,485.45001220703125,486.760009765625,2701100,491.6099853515625,0,-0.9865494457906854,-0.11065720518430074
2023-12-26,489.3900146484375,491.4800109863281,486.3800048828125,491.19000244140625,2034500,486.760009765625,1,0.9100979100387319,0.16570828557014466
2023-12-27,491.239990234375,494.0199890136719,489.25,491.7900085449219,2561300,491.19000244140625,1,0.12215356593849869,-0.2608802206814289
2023-12-28,492.0,492.8900146484375,489.07000732421875,490.510009765625,1710500,491.7900085449219,0,-0.2602734413177821,0.037731218905675976
2023-12-29,490.3699951171875,492.2300109863281,481.94000244140625,486.8800048828125,2739500,490.510009765625,0,-0.740047055216464,-0.323385214805603
2024-01-02,483.19000244140625,484.6499938964844,461.8599853515625,468.5,5049400,486.8800048828125,0,-3.7750584740559257,-0.04275693212236677
2024-01-03,467.32000732421875,475.04998779296875,465.7699890136719,470.260009765625,3443700,468.5,1,0.3756691068569795,0.09909463326136271
2024-01-04,472.9800109863281,480.739990234375,466.5299987792969,474.6700134277344,3636500,470.260009765625,1,0.937779860189969,-0.036962213970365976
2024-01-05,476.5,479.54998779296875,471.79998779296875,474.05999755859375,2612500,474.6700134277344,0,-0.12851367305373174,-0.6047273929729018
2024-01-08,473.8900146484375,485.239990234375,473.6499938964844,485.0299987792969,3675800,474.05999755859375,1,2.3140533428676946,-0.09253100156784058
2024-01-09,475.5299987792969,485.0899963378906,473.79998779296875,482.0899963378906,3526800,485.0299987792969,0,-0.6061485781921783,-0.5974741527012416
2024-01-10,481.6000061035156,487.0,472.95001220703125,478.3299865722656,4342400,482.0899963378906,0,-0.779939387705042,-0.468968694860285
2024-01-11,492.5400085449219,503.4100036621094,483.82000732421875,492.2300109863281,7993300,478.3299865722656,1,2.905948781022638,-0.20212177796797318
2024-01-12,500.510009765625,500.7900085449219,490.6099853515625,492.1600036621094,4996600,492.2300109863281,0,-0.01422248189997255,-0.4802884868547028
2024-01-16,490.0,494.1499938964844,478.0199890136719,481.239990234375,4679000,492.1600036621094,0,-2.2187933490083966,-0.05104801389906141
2024-01-17,484.5,486.2099914550781,475.260009765625,480.3299865722656,4894600,481.239990234375,0,-0.18909560314515073,-0.4822505478348051
2024-01-18,480.0299987792969,485.7699890136719,478.0199890136719,485.30999755859375,4054400,480.3299865722656,1,1.0367895250235293,-0.34134916679279226
2024-01-19,484.9800109863281,485.6700134277344,476.05999755859375,482.95001220703125,5665600,485.30999755859375,0,-0.4862840995311646,-0.0453693529833918
2024-01-22,487.54998779296875,489.79998779296875,479.8999938964844,485.7099914550781,5212300,482.95001220703125,1,0.5714834202889874,-0.280870156817966
2024-01-23,492.0,498.9599914550781,481.3999938964844,492.19000244140625,15506000,485.7099914550781,1,1.3341317041709377,-0.18715372940768366
2024-01-24,537.75,562.5,537.0700073242188,544.8699951171875,26432800,492.19000244140625,1,10.703182188681826,-0.19390010413001565
2024-01-25,551.9500122070312,563.4600219726562,548.4600219726562,562.0,9451900,544.8699951171875,1,3.143870104120583,-0.3826590997201425
2024-01-26,561.8099975585938,579.6400146484375,558.4299926757812,570.4199829101562,12770600,562.0,1,1.498217599671925,0.20424876362085342
2024-01-29,571.3499755859375,578.5499877929688,562.6799926757812,575.7899780273438,6905400,570.4199829101562,1,0.941410763660655,-0.17784609496593476
2024-01-30,567.3200073242188,570.8800048828125,560.8200073242188,562.8499755859375,6181800,575.7899780273438,0,-2.24734763285368,-0.25592115436281476
2024-01-31,562.8499755859375,572.1500244140625,562.0399780273438,564.1099853515625,4857600,562.8499755859375,1,0.22386245363399393,0.01840461675937359
2024-02-01,567.02001953125,572.6599731445312,563.8300170898438,567.510009765625,3174000,564.1099853515625,1,0.602723671332206,-0.12263526188002692
2024-02-02,564.52001953125,567.7999877929688,562.3699951171875,564.6400146484375,4030800,567.510009765625,0,-0.5057170918223552,0.013654299080371857
2024-02-05,562.469970703125,575.75,557.2000122070312,562.0599975585938,4143100,564.6400146484375,0,-0.4569313231280958,0.1364067643880844
2024-02-06,564.1199951171875,566.3400268554688,554.3699951171875,555.8800048828125,2840300,562.0599975585938,0,-1.0995254425906764,-0.2531457841396332
2024-02-07,558.1599731445312,567.7999877929688,554.97998046875,559.2999877929688,4373600,555.8800048828125,1,0.6152376196508769,-0.00285317139192061
2024-02-08,560.5499877929688,563.7000122070312,555.739990234375,558.530029296875,3175500,559.2999877929688,0,-0.1376646724295605,-0.05114115660007183
2024-02-09,565.0,566.0,558.0999755859375,561.3200073242188,3055700,558.530029296875,1,0.49952158004038516,-0.19232597351074218
2024-02-12,560.3599853515625,568.4400024414062,557.0,557.8499755859375,3608500,561.3200073242188,0,-0.6181913512797621,-0.28304413837545056
2024-02-13,550.7999877929688,559.2000122070312,549.0,554.52001953125,3511500,557.8499755859375,0,-0.5969268083573676,-0.4035392132672397
2024-02-14,567.260009765625,581.25,564.3400268554688,579.3300170898438,5634200,554.52001953125,1,4.474139198719329,-0.09744737261817568
2024-02-15,581.9099731445312,593.77001953125,580.3200073242188,593.4600219726562,5220900,579.3300170898438,1,2.4390251611321467,-0.05483117368486193
2024-02-16,596.9500122070312,597.0,577.4600219726562,583.9500122070312,4323600,593.4600219726562,0,-1.6024684753008,-0.2625949765954699
2024-02-20,580.1799926757812,586.0,569.6599731445312,575.1300048828125,3124200,583.9500122070312,0,-1.510404510633312,-0.45676991939544676
2024-02-21,573.510009765625,575.780029296875,567.3200073242188,573.3499755859375,2281100,575.1300048828125,0,-0.30950033588278414,-0.02008000761270523
2024-02-22,582.75,590.8499755859375,578.8900146484375,588.469970703125,3526600,573.3499755859375,1,2.6371319021572415,-0.20924657583236694
2024-02-23,586.4000244140625,592.4299926757812,579.8200073242188,583.5599975585938,2568900,588.469970703125,0,-0.8343625654618547,-0.009509533643722534
2024-02-26,583.5599975585938,590.75,583.27001953125,587.6500244140625,2393700,583.5599975585938,1,0.7008751238227307,-0.3687530801846431
2024-02-27,595.0,605.3599853515625,592.3300170898438,601.6699829101562,4489400,587.6500244140625,1,2.3857666831670565,0.08871167439680833
2024-02-28,595.7899780273438,598.1699829101562,590.010009765625,596.47998046875,2605200,601.6699829101562,0,-0.8625995294468947,0.032078157771717415
2024-02-29,604.25,604.52001953125,595.1599731445312,602.9199829101562,3572100,596.47998046875,1,1.0796678266293602,-0.02203410671603295
2024-03-01,599.8099975585938,620.280029296875,599.5,619.3400268554688,4264200,602.9199829101562,1,2.723420090682138,-0.13134439945220946
2024-03-04,621.5599975585938,624.4199829101562,615.0800170898438,615.8300170898438,3020300,619.3400268554688,0,-0.5667338801669475,0.09882104396820068
2024-03-05,610.0999755859375,610.9099731445312,592.0,598.5,3849600,615.8300170898438,0,-2.814091000587826,-0.5644543062556874
2024-03-06,602.989990234375,607.9299926757812,593.5599975585938,597.6900024414062,2469600,598.5,0,-0.13533793794381355,-0.6243921193209562
2024-03-07,599.3400268554688,610.530029296875,595.9000244140625,608.510009765625,2742800,597.6900024414062,1,1.8103042179092643,-0.28835509805118337
2024-03-08,608.27001953125,616.0900268554688,600.8400268554688,604.8200073242188,2774600,608.510009765625,0,-0.6063996289604967,0.42393731529062445
2024-03-11,608.0800170898438,611.0,600.3699951171875,600.9299926757812,2500900,604.8200073242188,0,-0.6431689761136172,0.4002712794712612
2024-03-12,600.2100219726562,615.2999877929688,596.27001953125,611.0800170898438,2821600,600.9299926757812,1,1.6890527245723153,-0.025522466216768538
2024-03-13,613.3699951171875,614.8499755859375,607.2100219726562,609.4500122070312,2192100,611.0800170898438,0,-0.2667416438480674,-0.260489216872624
2024-03-14,615.0,620.7999877929688,607.3499755859375,613.010009765625,3120500,609.4500122070312,1,0.5841328225922426,0.2182333655655384
2024-03-15,622.9199829101562,622.9199829101562,603.8200073242188,605.8800048828125,6670900,613.010009765625,0,-1.1631139409189362,0.10425473054250081
2024-03-18,613.5599975585938,627.4099731445312,610.4500122070312,618.3900146484375,3344200,605.8800048828125,1,2.0647668952278098,-0.23622362481223214
2024-03-19,615.6199951171875,621.280029296875,608.0,620.739990234375,2142600,618.3900146484375,1,0.38001512480332345,-0.1694680651028951
2024-03-20,619.9500122070312,629.510009765625,618.3400268554688,627.6900024414062,2639500,620.739990234375,1,1.119633391817909,-0.32195722063382465
2024-03-21,630.6500244140625,634.3599853515625,622.3300170898438,622.7100219726562,2507700,627.6900024414062,0,-0.7933821551052822,-0.006836134195327759
2024-03-22,624.1599731445312,629.0499877929688,621.0,628.010009765625,2134100,622.7100219726562,1,0.8511165078376459,-0.14694040020306906
2024-03-25,627.9000244140625,630.4600219726562,623.1599731445312,627.4600219726562,1803300,628.010009765625,0,-0.08757627815104696,-0.07850277796387672
2024-03-26,625.2000122070312,634.3900146484375,619.1799926757812,629.239990234375,2804500,627.4600219726562,1,0.2836783539009735,0.006916705299826229
2024-03-27,629.010009765625,631.3499755859375,610.72998046875,613.530029296875,2628300,629.239990234375,0,-2.4966564715075523,-0.405382314324379
2024-03-28,614.989990234375,615.0,601.5900268554688,607.3300170898438,3708800,613.530029296875,0,-1.010547472979706,-0.5543757992632249
2024-04-01,608.0,615.1099853515625,605.5700073242188,614.3099975585938,2115900,607.3300170898438,1,1.1492895579566564,0.009746948877970377
