Date,Open,High,Low,Adj Close,Volume,Prev Day,Target,Adj Close Change,headline_score
2023-11-16,189.57000732421875,190.9600067138672,188.64999389648438,188.78515625,54412900,,0,,0.0
2023-11-17,190.25,190.3800048828125,188.57000732421875,188.76522827148438,50922700,188.78515625,0,-0.01055590328787881,0.0
2023-11-20,189.88999938964844,191.91000366210938,189.8800048828125,190.51666259765625,46505100,188.76522827148438,1,0.9278373682535035,0.0
2023-11-21,191.41000366210938,191.52000427246094,189.74000549316406,189.71060180664062,38134500,190.51666259765625,0,-0.4230920172677566,0.0
2023-11-22,191.49000549316406,192.92999267578125,190.8300018310547,190.37733459472656,39617700,189.71060180664062,1,0.35144730011742453,-0.17955924879829838
2023-11-24,190.8699951171875,190.89999389648438,189.25,189.0438690185547,24048300,190.37733459472656,0,-0.7004329475515214,-0.08928510785102844
2023-11-27,189.9199981689453,190.6699981689453,188.89999389648438,188.86474609375,40552600,189.0438690185547,0,-0.09475204127731285,0.0
2023-11-28,189.77999877929688,191.0800018310547,189.39999389648438,189.4717559814453,38415400,188.86474609375,1,0.32139925541954106,-0.295139976648184
2023-11-29,190.89999389648438,192.08999633789062,188.97000122070312,188.44679260253906,43014200,189.4717559814453,0,-0.5409583996290324,-0.15913692861795425
2023-11-30,189.83999633789062,190.32000732421875,188.19000244140625,189.0239715576172,48794400,188.44679260253906,1,0.3062821856010478,0.10873575763004582
2023-12-01,190.3300018310547,191.55999755859375,189.22999572753906,190.3076934814453,45679300,189.0239715576172,1,0.6791318123568368,-0.02024619894869187
2023-12-04,189.97999572753906,190.0500030517578,187.4499969482422,188.50650024414062,43389500,190.3076934814453,0,-0.9464637001027509,-0.12086261280121342
2023-12-05,190.2100067138672,194.39999389648438,190.17999267578125,192.47705078125,66628400,188.50650024414062,1,2.1063202234230527,-0.06635432849164868
2023-12-06,194.4499969482422,194.75999450683594,192.11000061035156,191.38241577148438,41089700,192.47705078125,0,-0.5687093631799645,-0.42003614278066725
2023-12-07,193.6300048828125,195.0,193.58999633789062,193.32290649414062,47477700,191.38241577148438,1,1.0139336546850064,-0.45508839402879986
2023-12-08,194.1999969482422,195.99000549316406,193.6699981689453,194.75588989257812,53377300,193.32290649414062,1,0.7412382859456557,-0.16122975423932076
2023-12-11,193.11000061035156,193.49000549316406,191.4199981689453,192.2382049560547,60943700,194.75588989257812,0,-1.2927387910640964,-0.266507829229037
2023-12-12,193.0800018310547,194.72000122070312,191.72000122070312,193.76077270507812,52696900,192.2382049560547,1,0.7920214139387705,-0.7717048856947157
2023-12-13,195.08999633789062,198.0,194.85000610351562,196.99493408203125,70404200,193.76077270507812,1,1.6691517750477836,-0.5212920185397653
2023-12-14,198.02000427246094,199.6199951171875,196.16000366210938,197.14418029785156,66831600,196.99493408203125,1,0.0757614486462721,-0.0491392948258091
2023-12-15,197.52999877929688,198.39999389648438,197.0,196.60682678222656,128256700,197.14418029785156,0,-0.27256879447983273,-0.14010957292481965
2023-12-18,196.08999633789062,196.6300048828125,194.38999938964844,194.9350128173828,55751900,196.60682678222656,0,-0.850333628900668,-0.3021124909321467
2023-12-19,196.16000366210938,196.9499969482422,195.88999938964844,195.97988891601562,40714100,194.9350128173828,1,0.5360125323466969,-0.27980795032099676
2023-12-20,196.89999389648438,197.67999267578125,194.8300018310547,193.88018798828125,52242800,195.97988891601562,0,-1.071385915844747,-0.2566963045493416
2023-12-21,196.10000610351562,197.0800018310547,193.5,193.73089599609375,46482500,193.88018798828125,0,-0.07700219075325032,-0.4853405405263432
2023-12-22,195.17999267578125,195.41000366210938,192.97000122070312,192.6561737060547,37122800,193.73089599609375,0,-0.5547500745883727,-0.3001041269302368
2023-12-26,193.61000061035156,193.88999938964844,192.8300018310547,192.10885620117188,28919300,192.6561737060547,0,-0.28409030157418025,-0.5692522552880374
2023-12-27,192.49000549316406,193.5,191.08999633789062,192.20835876464844,48087700,192.10885620117188,1,0.0517948862140738,-0.4672216400504112
2023-12-28,194.13999938964844,194.66000366210938,193.1699981689453,192.63629150390625,34049900,192.20835876464844,1,0.2226400256514438,-0.0057323161760965986
2023-12-29,193.89999389648438,194.39999389648438,191.72999572753906,191.5913848876953,42628800,192.63629150390625,0,-0.5424245909498082,0.010462997094640191
2024-01-02,187.14999389648438,188.44000244140625,183.88999938964844,184.73497009277344,82488700,191.5913848876953,0,-3.578665501552114,0.0
2024-01-03,184.22000122070312,185.8800048828125,183.42999267578125,183.35174560546875,58414500,184.73497009277344,0,-0.7487615834782302,-0.41176003004823414
2024-01-04,182.14999389648438,183.08999633789062,180.8800048828125,181.02317810058594,71983600,183.35174560546875,0,-1.2700001830870833,-0.4791158400475979
2024-01-05,181.99000549316406,182.75999450683594,180.1699981689453,180.29669189453125,62303300,181.02317810058594,0,-0.4013222028678598,-0.36599793293896843
2024-01-08,182.08999633789062,185.60000610351562,181.5,184.65536499023438,59144500,180.29669189453125,1,2.4175003156756913,0.05158992658687543
2024-01-09,183.9199981689453,185.14999389648438,182.72999572753906,184.23741149902344,42841800,184.65536499023438,0,-0.22634245760096983,-0.2797230844912322
2024-01-10,184.35000610351562,186.39999389648438,183.9199981689453,185.28228759765625,46792900,184.23741149902344,1,0.567135681147124,-0.34330924541231184
2024-01-11,186.5399932861328,187.0500030517578,183.6199951171875,184.6852264404297,49128400,185.28228759765625,0,-0.3222440552564265,-0.2969362333763477
2024-01-12,186.05999755859375,186.74000549316406,185.19000244140625,185.01361083984375,40444700,184.6852264404297,1,0.17780761663683808,0.029695827153421218
2024-01-16,182.16000366210938,184.25999450683594,180.92999267578125,182.73477172851562,65603000,185.01361083984375,0,-1.231714305225251,0.0
2024-01-17,181.27000427246094,182.92999267578125,180.3000030517578,181.78939819335938,47317400,182.73477172851562,0,-0.5173473697500541,-0.3163742486466753
2024-01-18,186.08999633789062,189.13999938964844,185.8300018310547,187.7104034423828,78005800,181.78939819335938,1,3.2570685132724764,-0.24532847905504532
2024-01-19,189.3300018310547,191.9499969482422,188.82000732421875,190.62611389160156,68741000,187.7104034423828,1,1.5533025318512639,-0.41561622460683184
2024-01-22,192.3000030517578,195.3300018310547,192.25999450683594,192.9447479248047,60133900,190.62611389160156,1,1.216325500147164,-0.4267790343450463
2024-01-23,195.02000427246094,195.75,193.8300018310547,194.2284698486328,42355600,192.9447479248047,1,0.6653313643595116,-0.1443280577659607
2024-01-24,195.4199981689453,196.3800048828125,194.33999633789062,193.55177307128906,53631300,194.2284698486328,0,-0.34840246533945907,-0.33237869005936843
2024-01-25,195.22000122070312,196.27000427246094,193.11000061035156,193.223388671875,54822100,193.55177307128906,0,-0.16966230492402312,-0.3106950796567477
2024-01-26,194.27000427246094,194.75999450683594,191.94000244140625,191.48191833496094,44594000,193.223388671875,0,-0.9012730544082137,-0.2840256558524238
2024-01-29,192.00999450683594,192.1999969482422,189.5800018310547,190.79527282714844,47145600,191.48191833496094,0,-0.3585954819041115,-0.2740615936426016
2024-01-30,190.94000244140625,191.8000030517578,187.47000122070312,187.12327575683594,55859400,190.79527282714844,0,-1.9245744487805805,-0.19646641186305455
2024-01-31,187.0399932861328,187.10000610351562,184.35000610351562,183.5010223388672,55467800,187.12327575683594,0,-1.9357578063542547,0.0
2024-02-01,183.99000549316406,186.9499969482422,183.82000732421875,185.94903564453125,64885400,183.5010223388672,1,1.3340597640613572,-0.15667718826834834
2024-02-02,179.86000061035156,187.3300018310547,179.25,184.94395446777344,102518000,185.94903564453125,0,-0.5405143260216572,-0.19698483639575065
2024-02-05,188.14999389648438,189.25,185.83999633789062,186.7650146484375,69668800,184.94395446777344,1,0.9846551545329874,0.0
2024-02-06,186.86000061035156,189.30999755859375,186.77000427246094,188.37713623046875,43490800,186.7650146484375,1,0.863181782233613,-0.09812363069884632
2024-02-07,190.63999938964844,191.0500030517578,188.61000061035156,188.48658752441406,53439000,188.37713623046875,1,0.058102217782640686,-0.3270040778886704
2024-02-08,189.38999938964844,189.5399932861328,187.35000610351562,187.40191650390625,40962000,188.48658752441406,0,-0.57546323839478,-0.2916245774642841
2024-02-09,188.64999389648438,189.99000549316406,188.0,188.1691436767578,45155200,187.40191650390625,1,0.40940198860537347,-0.09929342039169804
2024-02-12,188.4199981689453,188.6699981689453,186.7899932861328,186.47525024414062,41781900,188.1691436767578,0,-0.9001972371873057,-0.16386599275800917
2024-02-13,185.77000427246094,186.2100067138672,183.50999450683594,184.37286376953125,56529500,186.47525024414062,0,-1.1274345908407923,-0.30923423019506163
2024-02-14,185.32000732421875,185.52999877929688,182.44000244140625,183.48606872558594,54630500,184.37286376953125,0,-0.4809791559422849,-0.015035736172095589
2024-02-15,183.5500030517578,184.49000549316406,181.35000610351562,183.19712829589844,65434500,183.48606872558594,0,-0.15747267991207403,0.14398081374890875
2024-02-16,183.4199981689453,184.85000610351562,181.6699981689453,181.6527099609375,49701400,183.19712829589844,0,-0.8430363234004479,-0.39399648351328714
2024-02-20,181.7899932861328,182.42999267578125,180.0,180.90541076660156,53665600,181.6527099609375,0,-0.4113889600087073,-0.35913238137267356
2024-02-21,181.94000244140625,182.88999938964844,180.66000366210938,181.66268920898438,41529700,180.90541076660156,1,0.4186046393934717,-0.1800990000603691
2024-02-22,183.47999572753906,184.9600067138672,182.4600067138672,183.70526123046875,52292200,181.66268920898438,1,1.1243761888466874,-0.2530083507299423
2024-02-23,185.00999450683594,185.0399932861328,182.22999572753906,181.86195373535156,45119700,183.70526123046875,0,-1.003404846856648,-0.09616263310114542
2024-02-26,182.24000549316406,182.75999450683594,180.64999389648438,180.50686645507812,40867400,181.86195373535156,0,-0.7451186201625104,-0.2725784270489802
2024-02-27,181.10000610351562,183.9199981689453,179.55999755859375,181.97157287597656,54318900,180.50686645507812,1,0.8114408330626821,-0.5300150436739768
2024-02-28,182.50999450683594,183.1199951171875,180.1300048828125,180.76593017578125,48953900,181.97157287597656,0,-0.6625445288737652,-0.48912927683661966
2024-02-29,181.27000427246094,182.57000732421875,179.52999877929688,180.0983428955078,136682600,180.76593017578125,0,-0.36931034494401827,-0.4041230861957257
2024-03-01,179.5500030517578,180.52999877929688,177.3800048828125,179.01226806640625,73488000,180.0983428955078,0,-0.6030454315349765,0.0
2024-03-04,176.14999389648438,176.89999389648438,173.7899932861328,174.4687042236328,81510100,179.01226806640625,0,-2.538129867774175,-0.6036057843102349
2024-03-05,170.75999450683594,172.0399932861328,169.6199951171875,169.5066680908203,95132400,174.4687042236328,0,-2.8440837884897707,-0.4207603805340253
2024-03-06,171.05999755859375,171.24000549316406,168.67999267578125,168.51025390625,68587700,169.5066680908203,0,-0.5878318509785374,-0.4404443311691284
2024-03-07,169.14999389648438,170.72999572753906,168.49000549316406,168.3907012939453,71765100,168.51025390625,0,-0.07094678782645358,-0.2677173649563509
2024-03-08,169.0,173.6999969482422,168.94000244140625,170.11447143554688,76114600,168.3907012939453,1,1.0236729987795012,-0.29790394183467417
2024-03-11,172.94000244140625,174.3800048828125,172.0500030517578,172.12718200683594,60139500,170.11447143554688,1,1.1831507068766012,0.0
2024-03-12,173.14999389648438,174.02999877929688,171.00999450683594,172.60543823242188,59825400,172.12718200683594,1,0.27785049404163153,-0.36329809692170884
2024-03-13,172.77000427246094,173.19000244140625,170.75999450683594,170.51303100585938,52488700,172.60543823242188,0,-1.2122487263379056,-0.2326526086905907
2024-03-14,172.91000366210938,174.30999755859375,172.0500030517578,172.3762664794922,72913500,170.51303100585938,1,1.0927232145493848,-0.14586900785321094
2024-03-15,171.1699981689453,172.6199951171875,170.2899932861328,171.99765014648438,121664700,172.3762664794922,0,-0.2196452799103077,-0.2555573927350791
2024-03-18,175.57000732421875,177.7100067138672,173.52000427246094,173.09368896484375,75604200,171.99765014648438,1,0.6372405770810996,-0.252631755618306
2024-03-19,174.33999633789062,176.61000061035156,173.02999877929688,175.4451904296875,55215200,173.09368896484375,1,1.3585136921550944,-0.435916508021562
2024-03-20,175.72000122070312,178.6699981689453,175.08999633789062,178.02581787109375,53423100,175.4451904296875,1,1.4709023570757207,-0.16146004306418554
2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,170.7521514892578,106181300,178.02581787109375,0,-4.085736815489716,-0.36405060812830925
2024-03-22,171.75999450683594,173.0500030517578,170.05999755859375,171.6588592529297,71106600,170.7521514892578,1,0.5310081048840676,-0.251061774790287
2024-03-25,170.57000732421875,171.94000244140625,169.4499969482422,170.23403930664062,54288300,171.6588592529297,0,-0.8300299515504039,-0.3206569751103719
2024-03-26,170.0,171.4199981689453,169.5800018310547,169.09814453125,57388400,170.23403930664062,0,-0.667254786420568,-0.2166372588125326
2024-03-27,170.41000366210938,173.60000610351562,170.11000061035156,172.68515014648438,60273300,169.09814453125,1,2.1212566377814213,-0.07335537771383921
2024-03-28,171.75,172.22999572753906,170.50999450683594,170.86175537109375,65672700,172.68515014648438,0,-1.0559071083088956,-0.13084112714838098
2024-04-01,171.19000244140625,171.25,169.47999572753906,169.4169921875,46240500,170.86175537109375,0,-0.8455743536380456,-0.2571747064590454
2024-04-02,169.0800018310547,169.33999633789062,168.22999572753906,168.2312774658203,49329500,169.4169921875,0,-0.6998794550474696,-0.22547647284298408
2024-04-03,168.7899932861328,170.67999267578125,168.5800018310547,169.03834533691406,47691700,168.2312774658203,1,0.4797371114641402,-0.4726965089639028
2024-04-04,170.2899932861328,171.9199981689453,168.82000732421875,168.21136474609375,53704400,169.03834533691406,0,-0.4892266243922583,-0.27036656869782344
2024-04-05,169.58999633789062,170.38999938964844,168.9499969482422,168.96859741210938,42055200,168.21136474609375,1,0.45016736363718834,-0.5152128433424329
2024-04-08,169.02999877929688,169.1999969482422,168.24000549316406,167.84268188476562,37425500,168.96859741210938,0,-0.6663460220348916,-0.20163771361112595
2024-04-09,168.6999969482422,170.0800018310547,168.35000610351562,169.0582733154297,42451200,167.84268188476562,1,0.7242445229149963,-0.3844436364514487
2024-04-10,168.8000030517578,169.08999633789062,167.11000061035156,167.1750946044922,49709300,169.0582733154297,0,-1.11392283501196,-0.05000448226928711
2024-04-11,168.33999633789062,175.4600067138672,168.16000366210938,174.40892028808594,91070300,167.1750946044922,1,4.327095313274842,-0.3302058090626354
2024-04-12,174.25999450683594,178.36000061035156,174.2100067138672,175.91348266601562,101593300,174.40892028808594,1,0.8626636616088534,-0.1142314637408537
2024-04-15,175.36000061035156,176.6300048828125,172.5,172.06739807128906,73531800,175.91348266601562,0,-2.1863500946250003,0.0
2024-04-16,171.75,173.75999450683594,168.27000427246094,168.7693328857422,73711200,172.06739807128906,0,-1.9167286903359004,-0.5125768121920133
2024-04-17,169.61000061035156,170.64999389648438,168.0,167.39430236816406,50901200,168.7693328857422,0,-0.8147395584652939,-0.17399874909056556
2024-04-18,168.02999877929688,168.63999938964844,166.5500030517578,166.437744140625,43122900,167.39430236816406,0,-0.5714401350621956,0.03090578317642212
2024-04-19,166.2100067138672,166.39999389648438,164.0800018310547,164.40512084960938,67772100,166.437744140625,0,-1.2212514063506208,-0.51237045277606
2024-04-22,165.52000427246094,167.25999450683594,164.77000427246094,165.24208068847656,48116400,164.40512084960938,1,0.5090838013694254,-0.4064268396450923
2024-04-23,165.35000610351562,167.0500030517578,164.9199981689453,166.2982635498047,49537800,165.24208068847656,1,0.6391730586588817,-0.05756110197877231
2024-04-24,166.5399932861328,169.3000030517578,166.2100067138672,168.41062927246094,48251800,166.2982635498047,1,1.2702271674794874,-0.22739356259504953
2024-04-25,169.52999877929688,170.61000061035156,168.14999389648438,169.27749633789062,50558300,168.41062927246094,1,0.5147341763251934,-0.4092282089027199
2024-04-26,169.8800048828125,171.33999633789062,169.17999267578125,168.6896209716797,44838400,169.27749633789062,0,-0.3472850077115397,-0.17354164988386864
2024-04-29,173.3699951171875,176.02999877929688,173.10000610351562,172.8744659423828,68169400,168.6896209716797,1,2.48079576360285,-0.2491542209939259
2024-04-30,173.3300018310547,174.99000549316406,170.0,169.7158966064453,65934800,172.8744659423828,0,-1.8270884128082976,0.0
2024-05-01,169.5800018310547,172.7100067138672,169.11000061035156,168.6896209716797,50383100,169.7158966064453,0,-0.6047021258977603,0.0
2024-05-02,172.50999450683594,173.4199981689453,170.88999938964844,172.4061737060547,94214900,168.6896209716797,1,2.2031899253593945,-0.2713004326167172
2024-05-03,186.64999389648438,187.0,182.66000366210938,182.71885681152344,163224100,172.4061737060547,1,5.981620543966981,-0.07516967248072666
2024-05-06,182.35000610351562,184.1999969482422,180.4199981689453,181.0548858642578,78569700,182.71885681152344,0,-0.9106728097483807,0.0
2024-05-07,183.4499969482422,184.89999389648438,181.32000732421875,181.7423858642578,77305800,181.0548858642578,1,0.37971910932879105,0.16702224040518002
2024-05-08,182.85000610351562,183.07000732421875,181.4499969482422,182.0811767578125,45057100,181.7423858642578,1,0.18641270276253952,-0.1560642673419072
2024-05-09,182.55999755859375,184.66000366210938,182.11000061035156,183.90457153320312,48983000,182.0811767578125,1,1.0014186023280969,-0.5444451465941312
2024-05-10,184.89999389648438,185.08999633789062,182.1300048828125,182.63742065429688,50759500,183.90457153320312,0,-0.6890263076888559,-0.037704059055873325
2024-05-13,185.44000244140625,187.10000610351562,184.6199951171875,185.8601531982422,72044800,182.63742065429688,1,1.7645521560696098,-0.10492927759466036
2024-05-14,187.50999450683594,188.3000030517578,186.2899932861328,187.00755310058594,52393600,185.8601531982422,1,0.6173458283551092,-0.39202007922259247
2024-05-15,187.91000366210938,190.64999389648438,187.3699951171875,189.2924041748047,70400000,187.00755310058594,1,1.221796144773779,0.04080729782581329
2024-05-16,190.47000122070312,191.10000610351562,189.66000366210938,189.41212463378906,52845200,189.2924041748047,1,0.06324630906680007,-0.2022377997636795
2024-05-17,189.50999450683594,190.80999755859375,189.17999267578125,189.4420623779297,41282900,189.41212463378906,1,0.015805611282027066,-0.2137415860638474
2024-05-20,189.3300018310547,191.9199981689453,189.00999450683594,190.6094207763672,44361300,189.4420623779297,1,0.6162086623131557,-0.09328275091118282
2024-05-21,191.08999633789062,192.72999572753906,190.9199981689453,191.91647338867188,42309400,190.6094207763672,1,0.6857229862936354,-0.3282975051917282
2024-05-22,192.27000427246094,192.82000732421875,190.27000427246094,190.46974182128906,34648500,191.91647338867188,0,-0.7538339684123319,-0.2237233452077182
2024-05-23,190.97999572753906,191.0,186.6300048828125,186.45880126953125,51005900,190.46974182128906,0,-2.1058150829653233,-0.1846261890161605
2024-05-24,188.82000732421875,190.5800018310547,188.0399932861328,189.5518035888672,36294600,186.45880126953125,1,1.6588127233881034,-0.4995469404505445
2024-05-28,191.50999450683594,193.0,189.10000610351562,189.56179809570312,52280100,189.5518035888672,1,0.005272704689018859,-0.02326963681441087
2024-05-29,189.61000061035156,192.25,189.50999450683594,189.86111450195312,53068000,189.56179809570312,1,0.15789911746821872,-0.16821764048301813
2024-05-30,190.75999450683594,192.17999267578125,190.6300048828125,190.85885620117188,49947900,189.86111450195312,1,0.5255113464576633,-0.39322674836752547
2024-05-31,191.44000244140625,192.57000732421875,189.91000366210938,191.8166961669922,75158300,190.85885620117188,1,0.5018577523123735,-0.06420330512217987
2024-06-03,192.89999389648438,194.99000549316406,192.52000427246094,193.59266662597656,50080500,191.8166961669922,1,0.9258685476671191,0.017128271715981618
2024-06-04,194.63999938964844,195.32000732421875,193.02999877929688,193.91195678710938,47471400,193.59266662597656,1,0.16492885123056134,-0.09713537636257354
2024-06-05,195.39999389648438,196.89999389648438,194.8699951171875,195.42852783203125,54156800,193.91195678710938,1,0.7820925898792686,-0.20675915738810663
2024-06-06,195.69000244140625,196.5,194.1699981689453,194.04165649414062,41181800,195.42852783203125,0,-0.7096565446589431,-0.20100001683310856
2024-06-07,194.64999389648438,196.94000244140625,194.13999938964844,196.4462432861328,53103900,194.04165649414062,1,1.239211639107407,-0.16447403615918652
2024-06-10,196.89999389648438,197.3000030517578,192.14999389648438,192.68472290039062,97262100,196.4462432861328,0,-1.9147835676670888,0.0
2024-06-11,193.64999389648438,207.16000366210938,193.6300048828125,206.68310546875,172373300,192.68472290039062,1,7.264915639210234,-0.18184842822257052
2024-06-12,207.3699951171875,220.1999969482422,206.89999389648438,212.58978271484375,198134300,206.68310546875,1,2.8578423150250387,-0.13001940738071094
2024-06-13,214.74000549316406,216.75,211.60000610351562,213.75714111328125,97862700,212.58978271484375,1,0.5491131245960901,-0.1519491612156735
2024-06-14,213.85000610351562,215.1699981689453,211.3000030517578,212.01107788085938,70122700,213.75714111328125,0,-0.8168443979593376,-0.07149675561160576
2024-06-17,213.3699951171875,218.9499969482422,212.72000122070312,216.18165588378906,93728300,212.01107788085938,1,1.9671509831544531,-0.17774284997228848
2024-06-18,217.58999633789062,218.6300048828125,213.0,213.8070068359375,79943300,216.18165588378906,0,-1.0984507626900952,-0.3167290187176363
2024-06-20,213.92999267578125,214.24000549316406,208.85000610351562,209.20741271972656,86172500,213.8070068359375,0,-2.1512831521655396,-0.17660503461956978
2024-06-21,210.38999938964844,211.88999938964844,207.11000061035156,207.02235412597656,246421400,209.20741271972656,0,-1.044446066869198,-0.40361142641789205
2024-06-24,207.72000122070312,212.6999969482422,206.58999633789062,207.67086791992188,80727000,207.02235412597656,1,0.31325785888352,0.0
2024-06-25,209.14999389648438,211.3800048828125,208.61000061035156,208.59878540039062,56713900,207.67086791992188,1,0.4468212078867717,-0.4412458814107455
2024-06-26,211.5,214.86000061035156,210.63999938964844,212.7693634033203,66213200,208.59878540039062,1,1.9993299553132893,-0.010226476760137649
2024-06-27,214.69000244140625,215.74000549316406,212.35000610351562,213.61746215820312,49772700,212.7693634033203,1,0.3986000340073348,-0.3497129397572212
2024-06-28,215.77000427246094,216.07000732421875,210.3000030517578,210.14527893066406,82542700,213.61746215820312,0,-1.6254210645792577,-0.2815744400024414
2024-07-01,212.08999633789062,217.50999450683594,211.9199981689453,216.261474609375,60402900,210.14527893066406,1,2.910460663134362,-0.5972971660750253
2024-07-02,216.14999389648438,220.3800048828125,215.10000610351562,219.77354431152344,58046200,216.261474609375,1,1.6239923030637593,-0.05239649295806885
2024-07-03,220.0,221.5500030517578,219.02999877929688,221.0506591796875,37369800,219.77354431152344,1,0.5811049151365433,-0.25253560074738096
2024-07-05,221.64999389648438,226.4499969482422,221.64999389648438,225.82984924316406,60412400,221.0506591796875,1,2.1620338438310904,0.053141123718685575
2024-07-08,227.08999633789062,227.85000610351562,223.25,227.30653381347656,59085900,225.82984924316406,1,0.6538925546208274,-0.38675928314526875
2024-07-09,227.92999267578125,229.39999389648438,226.3699951171875,228.16458129882812,48076100,227.30653381347656,1,0.3774847431599282,0.028754832744598387
2024-07-10,229.3000030517578,233.0800018310547,229.25,232.4548797607422,62627700,228.16458129882812,1,1.880352523380946,-0.6709360991205487
2024-07-11,231.38999938964844,232.38999938964844,225.77000427246094,227.05709838867188,64710600,232.4548797607422,0,-2.3220770317345263,-0.10359279368374799
2024-07-12,228.9199981689453,232.63999938964844,228.67999267578125,230.0203857421875,53046500,227.05709838867188,1,1.305084656918809,-0.3150771908138109
2024-07-15,236.47999572753906,237.22999572753906,233.08999633789062,233.87168884277344,62631300,230.0203857421875,1,1.6743312068446814,0.11568813153675624
